일자,시도명,읍면동명,평균 기온,일강수량,최대 풍속,업종명,이용금액,데이터기준일자
2018-04-11,서귀포시,안덕면,17.1,0,3.8,건강보조식품 소매업,3905000,2020-12-15
2018-04-11,제주시,노형동,14.2,0,2.3,건강보조식품 소매업,40010110,2020-12-15
2018-04-11,제주시,연동,14.2,0,2.3,건강보조식품 소매업,349124193,2020-12-15
2018-04-11,제주시,한경면,15.6,0,3.1,골프장 운영업,360699746,2020-12-15
2018-04-11,제주시,한림읍,15.6,0,3.1,건강보조식품 소매업,3973600,2020-12-15
2018-04-11,서귀포시,남원읍,17,0,2.2,건강보조식품 소매업,1600000,2020-12-15
2018-04-11,서귀포시,효돈동,17,0,2.2,과실 및 채소 소매업,22235500,2020-12-15
2018-04-11,제주시,구좌읍,17.3,0,5,골프장 운영업,269068450,2020-12-15
2018-04-11,서귀포시,성산읍,18.2,0,3.4,건강보조식품 소매업,726500,2020-12-15
2018-04-11,서귀포시,표선면,18.2,0,3.4,건강보조식품 소매업,29567100,2020-12-15
2018-04-11,제주시,도두동,15.4,0,3.4,건강보조식품 소매업,330000,2020-12-15
2018-04-11,제주시,외도동,15.4,0,3.4,건강보조식품 소매업,9231080,2020-12-15
2018-04-11,제주시,이호동,15.4,0,3.4,건강보조식품 소매업,64799600,2020-12-15
2018-04-11,제주시,삼도2동,15.9,0,4.2,건강보조식품 소매업,373600,2020-12-15
2018-04-11,제주시,삼도1동,15.9,0,4.2,건강보조식품 소매업,13456660,2020-12-15
2018-04-11,제주시,오라동,15.9,0,4.2,골프장 운영업,509199467,2020-12-15
2018-04-11,제주시,용담2동,15.9,0,4.2,건강보조식품 소매업,146000,2020-12-15
2018-04-11,제주시,용담1동,15.9,0,4.2,건강보조식품 소매업,250000,2020-12-15
2018-04-11,제주시,이도2동,15.9,0,4.2,건강보조식품 소매업,14821800,2020-12-15
2018-04-11,제주시,이도1동,15.9,0,4.2,건강보조식품 소매업,17892400,2020-12-15
2018-04-11,제주시,일도2동,15.9,0,4.2,건강보조식품 소매업,3394000,2020-12-15
2018-04-11,제주시,일도1동,15.9,0,4.2,건강보조식품 소매업,1480000,2020-12-15
2018-04-11,제주시,건입동,14.8,0,2.7,건강보조식품 소매업,180000,2020-12-15
2018-04-11,제주시,봉개동,14.8,0,2.7,골프장 운영업,295684730,2020-12-15
2018-04-12,서귀포시,예래동,16,0,1.3,골프장 운영업,376115950,2020-12-15
2018-04-12,제주시,아라동,15.3,0,2.1,건강보조식품 소매업,276000,2020-12-15
2018-04-12,제주시,삼양동,16.4,0,1.9,건강보조식품 소매업,2710000,2020-12-15
2018-04-12,제주시,조천읍,16.4,0,1.9,건강보조식품 소매업,2706800,2020-12-15
2018-04-12,제주시,화북동,16.4,0,1.9,건강보조식품 소매업,9132980,2020-12-15
2018-04-12,제주시,추자면,13.7,0,1.3,과실 및 채소 소매업,6211560,2020-12-15
2018-04-12,제주시,우도면,15.9,0,2.2,과실 및 채소 소매업,22836000,2020-12-15
2018-04-12,서귀포시,대정읍,16.3,0,3.3,건강보조식품 소매업,6322679,2020-12-15
2018-04-12,제주시,애월읍,16,0,2.5,건강보조식품 소매업,1090000,2020-12-15
2018-04-12,서귀포시,안덕면,17.2,0,2,건강보조식품 소매업,3905000,2020-12-15
2018-04-12,제주시,노형동,,0,,건강보조식품 소매업,40010110,2020-12-15
2018-04-12,제주시,연동,,0,,건강보조식품 소매업,349124193,2020-12-15
2018-04-12,제주시,한경면,18,0,3.1,골프장 운영업,360699746,2020-12-15
2018-04-12,제주시,한림읍,18,0,3.1,건강보조식품 소매업,3973600,2020-12-15
2018-04-12,서귀포시,남원읍,18.6,0,2.8,건강보조식품 소매업,1600000,2020-12-15
2018-04-12,서귀포시,효돈동,18.6,0,2.8,과실 및 채소 소매업,22235500,2020-12-15
2018-04-12,제주시,구좌읍,15.7,0,2.9,골프장 운영업,269068450,2020-12-15
2018-04-12,서귀포시,성산읍,17.3,0,3.1,건강보조식품 소매업,726500,2020-12-15
2018-04-12,서귀포시,표선면,17.3,0,3.1,건강보조식품 소매업,29567100,2020-12-15
2018-04-12,제주시,도두동,16.7,0,2.3,건강보조식품 소매업,330000,2020-12-15
2018-04-12,제주시,외도동,16.7,0,2.3,건강보조식품 소매업,9231080,2020-12-15
2018-04-12,제주시,이호동,16.7,0,2.3,건강보조식품 소매업,64799600,2020-12-15
2018-04-12,제주시,삼도2동,16,0,3.1,건강보조식품 소매업,373600,2020-12-15
2018-04-12,제주시,삼도1동,16,0,3.1,건강보조식품 소매업,13456660,2020-12-15
2018-04-12,제주시,오라동,16,0,3.1,골프장 운영업,509199467,2020-12-15
2018-04-12,제주시,용담2동,16,0,3.1,건강보조식품 소매업,146000,2020-12-15
2018-04-12,제주시,용담1동,16,0,3.1,건강보조식품 소매업,250000,2020-12-15
2018-04-12,제주시,이도2동,16,0,3.1,건강보조식품 소매업,14821800,2020-12-15
2018-04-12,제주시,이도1동,16,0,3.1,건강보조식품 소매업,17892400,2020-12-15
2018-04-12,제주시,일도2동,16,0,3.1,건강보조식품 소매업,3394000,2020-12-15
2018-04-12,제주시,일도1동,16,0,3.1,건강보조식품 소매업,1480000,2020-12-15
2018-04-12,제주시,건입동,13.5,0,1.5,건강보조식품 소매업,180000,2020-12-15
2018-04-12,제주시,봉개동,13.5,0,1.5,골프장 운영업,295684730,2020-12-15
2018-04-13,서귀포시,예래동,17,0,3.2,골프장 운영업,376115950,2020-12-15
2018-04-13,제주시,아라동,13.2,0,4.6,건강보조식품 소매업,276000,2020-12-15
2018-04-13,제주시,삼양동,14.5,0,4.2,건강보조식품 소매업,2710000,2020-12-15
2018-04-13,제주시,조천읍,14.5,0,4.2,건강보조식품 소매업,2706800,2020-12-15
2018-04-13,제주시,화북동,14.5,0,4.2,건강보조식품 소매업,9132980,2020-12-15
2018-04-13,제주시,추자면,13.4,0,8.3,과실 및 채소 소매업,6211560,2020-12-15
2018-04-13,제주시,우도면,15.4,0,5.1,과실 및 채소 소매업,22836000,2020-12-15
2018-04-13,서귀포시,대정읍,16.3,0,10.8,건강보조식품 소매업,6322679,2020-12-15
2018-04-13,제주시,애월읍,15.7,0,2.1,건강보조식품 소매업,1090000,2020-12-15
2018-04-13,서귀포시,안덕면,17.7,0,3.6,건강보조식품 소매업,3905000,2020-12-15
2018-04-13,제주시,노형동,,1.5,,건강보조식품 소매업,40010110,2020-12-15
2018-04-13,제주시,연동,,1.5,,건강보조식품 소매업,349124193,2020-12-15
2018-04-13,제주시,한경면,17.5,0,2.6,골프장 운영업,360699746,2020-12-15
2018-04-13,제주시,한림읍,17.5,0,2.6,건강보조식품 소매업,3973600,2020-12-15
2018-04-13,서귀포시,남원읍,17.2,2,4.4,건강보조식품 소매업,1600000,2020-12-15
2018-04-13,서귀포시,효돈동,17.2,2,4.4,과실 및 채소 소매업,22235500,2020-12-15
2018-04-13,제주시,구좌읍,15.6,0,6.4,골프장 운영업,269068450,2020-12-15
2018-04-13,서귀포시,성산읍,15.8,1.5,5,건강보조식품 소매업,726500,2020-12-15
2018-04-13,서귀포시,표선면,15.8,1.5,5,건강보조식품 소매업,29567100,2020-12-15
2018-04-13,제주시,도두동,15.6,0,4.8,건강보조식품 소매업,330000,2020-12-15
2018-04-13,제주시,외도동,15.6,0,4.8,건강보조식품 소매업,9231080,2020-12-15
2018-04-13,제주시,이호동,15.6,0,4.8,건강보조식품 소매업,64799600,2020-12-15
2018-04-13,제주시,삼도2동,14.5,0,5.8,건강보조식품 소매업,373600,2020-12-15
2018-04-13,제주시,삼도1동,14.5,0,5.8,건강보조식품 소매업,13456660,2020-12-15
2018-04-13,제주시,오라동,14.5,0,5.8,골프장 운영업,509199467,2020-12-15
2018-04-13,제주시,용담2동,14.5,0,5.8,건강보조식품 소매업,146000,2020-12-15
2018-04-13,제주시,용담1동,14.5,0,5.8,건강보조식품 소매업,250000,2020-12-15
2018-04-13,제주시,이도2동,14.5,0,5.8,건강보조식품 소매업,14821800,2020-12-15
2018-04-13,제주시,이도1동,14.5,0,5.8,건강보조식품 소매업,17892400,2020-12-15
2018-04-13,제주시,일도2동,14.5,0,5.8,건강보조식품 소매업,3394000,2020-12-15
2018-04-13,제주시,일도1동,14.5,0,5.8,건강보조식품 소매업,1480000,2020-12-15
2018-04-13,제주시,건입동,11.4,1,4.2,건강보조식품 소매업,180000,2020-12-15
2018-04-13,제주시,봉개동,11.4,1,4.2,골프장 운영업,295684730,2020-12-15
2018-04-14,서귀포시,예래동,13.7,29.5,3.5,골프장 운영업,376115950,2020-12-15
2018-04-14,제주시,아라동,12.7,30.5,4.4,건강보조식품 소매업,276000,2020-12-15
2018-04-14,제주시,삼양동,13.4,16.5,5.4,건강보조식품 소매업,2710000,2020-12-15
2018-04-14,제주시,조천읍,13.4,16.5,5.4,건강보조식품 소매업,2706800,2020-12-15
2018-04-14,제주시,화북동,13.4,16.5,5.4,건강보조식품 소매업,9132980,2020-12-15
2018-04-14,제주시,추자면,11.8,22.5,6,과실 및 채소 소매업,6211560,2020-12-15
2018-04-14,제주시,우도면,14.3,27,5.9,과실 및 채소 소매업,22836000,2020-12-15
2018-04-14,서귀포시,대정읍,13.8,22.5,12,건강보조식품 소매업,6322679,2020-12-15
2018-04-14,제주시,애월읍,12.1,29,6.7,건강보조식품 소매업,1090000,2020-12-15
2018-04-14,서귀포시,안덕면,12.8,29.5,6.3,건강보조식품 소매업,3905000,2020-12-15
2018-04-14,제주시,노형동,10.4,76,0.7,건강보조식품 소매업,40010110,2020-12-15
2018-04-14,제주시,연동,10.4,76,0.7,건강보조식품 소매업,349124193,2020-12-15
2018-04-14,제주시,한경면,14,19.5,6.8,골프장 운영업,360699746,2020-12-15
2018-04-14,제주시,한림읍,14,19.5,6.8,건강보조식품 소매업,3973600,2020-12-15
2018-04-14,서귀포시,남원읍,15.8,46,3.6,건강보조식품 소매업,1600000,2020-12-15
2018-04-14,서귀포시,효돈동,15.8,46,3.6,과실 및 채소 소매업,22235500,2020-12-15
2018-04-14,제주시,구좌읍,14.3,25.5,8,골프장 운영업,269068450,2020-12-15
2018-04-14,서귀포시,성산읍,14.9,49.5,5.5,건강보조식품 소매업,726500,2020-12-15
2018-04-14,서귀포시,표선면,14.9,49.5,5.5,건강보조식품 소매업,29567100,2020-12-15
2018-04-14,제주시,도두동,13.7,8.5,4.3,건강보조식품 소매업,330000,2020-12-15
2018-04-14,제주시,외도동,13.7,8.5,4.3,건강보조식품 소매업,9231080,2020-12-15
2018-04-14,제주시,이호동,13.7,8.5,4.3,건강보조식품 소매업,64799600,2020-12-15
2018-04-14,제주시,삼도2동,13.7,13,5.2,건강보조식품 소매업,373600,2020-12-15
2018-04-14,제주시,삼도1동,13.7,13,5.2,건강보조식품 소매업,13456660,2020-12-15
2018-04-14,제주시,오라동,13.7,13,5.2,골프장 운영업,509199467,2020-12-15
2018-04-14,제주시,용담2동,13.7,13,5.2,건강보조식품 소매업,146000,2020-12-15
2018-04-14,제주시,용담1동,13.7,13,5.2,건강보조식품 소매업,250000,2020-12-15
2018-04-14,제주시,이도2동,13.7,13,5.2,건강보조식품 소매업,14821800,2020-12-15
2018-04-14,제주시,이도1동,13.7,13,5.2,건강보조식품 소매업,17892400,2020-12-15
2018-04-14,제주시,일도2동,13.7,13,5.2,건강보조식품 소매업,3394000,2020-12-15
2018-04-14,제주시,일도1동,13.7,13,5.2,건강보조식품 소매업,1480000,2020-12-15
2018-04-14,제주시,건입동,11.6,64,5.1,건강보조식품 소매업,180000,2020-12-15
2018-04-14,제주시,봉개동,11.6,64,5.1,골프장 운영업,295684730,2020-12-15
2018-04-15,서귀포시,예래동,11.1,0,4,골프장 운영업,376115950,2020-12-15
2018-04-15,제주시,아라동,8.3,0,4.2,건강보조식품 소매업,276000,2020-12-15
2018-04-15,제주시,삼양동,10,0,5.4,건강보조식품 소매업,2710000,2020-12-15
2018-04-15,제주시,조천읍,10,0,5.4,건강보조식품 소매업,2706800,2020-12-15
2018-04-15,제주시,화북동,10,0,5.4,건강보조식품 소매업,9132980,2020-12-15
2018-04-15,제주시,추자면,10.5,0,2.3,과실 및 채소 소매업,6211560,2020-12-15
2018-04-15,제주시,우도면,11.5,0,6.7,과실 및 채소 소매업,22836000,2020-12-15
2018-04-15,서귀포시,대정읍,11.8,0,12.2,건강보조식품 소매업,6322679,2020-12-15
2018-04-15,제주시,애월읍,7.7,0,3.6,건강보조식품 소매업,1090000,2020-12-15
2018-04-15,서귀포시,안덕면,10.2,0,4.9,건강보조식품 소매업,3905000,2020-12-15
2018-04-15,제주시,노형동,3.9,0,0.6,건강보조식품 소매업,40010110,2020-12-15
2018-04-15,제주시,연동,3.9,0,0.6,건강보조식품 소매업,349124193,2020-12-15
2018-04-15,제주시,한경면,11,0,5.1,골프장 운영업,360699746,2020-12-15
2018-04-15,제주시,한림읍,11,0,5.1,건강보조식품 소매업,3973600,2020-12-15
2018-04-15,서귀포시,남원읍,13.8,0,6,건강보조식품 소매업,1600000,2020-12-15
2018-04-15,서귀포시,효돈동,13.8,0,6,과실 및 채소 소매업,22235500,2020-12-15
2018-04-15,제주시,구좌읍,11.4,0,8.9,골프장 운영업,269068450,2020-12-15
2018-04-15,서귀포시,성산읍,11.3,0,5.8,건강보조식품 소매업,726500,2020-12-15
2018-04-15,서귀포시,표선면,11.3,0,5.8,건강보조식품 소매업,29567100,2020-12-15
2018-04-15,제주시,도두동,10.2,0,2.9,건강보조식품 소매업,330000,2020-12-15
2018-04-15,제주시,외도동,10.2,0,2.9,건강보조식품 소매업,9231080,2020-12-15
2018-04-15,제주시,이호동,10.2,0,2.9,건강보조식품 소매업,64799600,2020-12-15
2018-04-15,제주시,삼도2동,9.3,0,3.5,건강보조식품 소매업,373600,2020-12-15
2018-04-15,제주시,삼도1동,9.3,0,3.5,건강보조식품 소매업,13456660,2020-12-15
2018-04-15,제주시,오라동,9.3,0,3.5,골프장 운영업,509199467,2020-12-15
2018-04-15,제주시,용담2동,9.3,0,3.5,건강보조식품 소매업,146000,2020-12-15
2018-04-15,제주시,용담1동,9.3,0,3.5,건강보조식품 소매업,250000,2020-12-15
2018-04-15,제주시,이도2동,9.3,0,3.5,건강보조식품 소매업,14821800,2020-12-15
2018-04-15,제주시,이도1동,9.3,0,3.5,건강보조식품 소매업,17892400,2020-12-15
2018-04-15,제주시,일도2동,9.3,0,3.5,건강보조식품 소매업,3394000,2020-12-15
2018-04-15,제주시,일도1동,9.3,0,3.5,건강보조식품 소매업,1480000,2020-12-15
2018-04-15,제주시,건입동,6.8,0,4.4,건강보조식품 소매업,180000,2020-12-15
2018-04-15,제주시,봉개동,6.8,0,4.4,골프장 운영업,295684730,2020-12-15
2018-04-16,서귀포시,예래동,11.7,0,1.4,골프장 운영업,376115950,2020-12-15
2018-04-16,제주시,아라동,8.3,0,1.4,건강보조식품 소매업,276000,2020-12-15
2018-04-16,제주시,삼양동,10.4,0,2.2,건강보조식품 소매업,2710000,2020-12-15
2018-04-16,제주시,조천읍,10.4,0,2.2,건강보조식품 소매업,2706800,2020-12-15
2018-04-16,제주시,화북동,10.4,0,2.2,건강보조식품 소매업,9132980,2020-12-15
2018-04-16,제주시,추자면,11.4,0,1.2,과실 및 채소 소매업,6211560,2020-12-15
2018-04-16,제주시,우도면,12.5,0,3.5,과실 및 채소 소매업,22836000,2020-12-15
2018-04-16,서귀포시,대정읍,12.7,0,7.3,건강보조식품 소매업,6322679,2020-12-15
2018-04-16,제주시,애월읍,8.3,0,2.3,건강보조식품 소매업,1090000,2020-12-15
2018-04-16,서귀포시,안덕면,11,0,3.8,건강보조식품 소매업,3905000,2020-12-15
2018-04-16,제주시,노형동,5.4,0,0.5,건강보조식품 소매업,40010110,2020-12-15
2018-04-16,제주시,연동,5.4,0,0.5,건강보조식품 소매업,349124193,2020-12-15
2018-04-16,제주시,한경면,11.2,0,3.2,골프장 운영업,360699746,2020-12-15
2018-04-16,제주시,한림읍,11.2,0,3.2,건강보조식품 소매업,3973600,2020-12-15
2018-04-16,서귀포시,남원읍,13.5,0,3.4,건강보조식품 소매업,1600000,2020-12-15
2018-04-16,서귀포시,효돈동,13.5,0,3.4,과실 및 채소 소매업,22235500,2020-12-15
2018-04-16,제주시,구좌읍,12,0,4.4,골프장 운영업,269068450,2020-12-15
2018-04-16,서귀포시,성산읍,11.5,0,4,건강보조식품 소매업,726500,2020-12-15
2018-04-16,서귀포시,표선면,11.5,0,4,건강보조식품 소매업,29567100,2020-12-15
2018-04-16,제주시,도두동,9.9,0,1.9,건강보조식품 소매업,330000,2020-12-15
2018-04-16,제주시,외도동,9.9,0,1.9,건강보조식품 소매업,9231080,2020-12-15
2018-04-16,제주시,이호동,9.9,0,1.9,건강보조식품 소매업,64799600,2020-12-15
2018-04-16,제주시,삼도2동,8.8,0,2.2,건강보조식품 소매업,373600,2020-12-15
2018-04-16,제주시,삼도1동,8.8,0,2.2,건강보조식품 소매업,13456660,2020-12-15
2018-04-16,제주시,오라동,8.8,0,2.2,골프장 운영업,509199467,2020-12-15
2018-04-16,제주시,용담2동,8.8,0,2.2,건강보조식품 소매업,146000,2020-12-15
2018-04-16,제주시,용담1동,8.8,0,2.2,건강보조식품 소매업,250000,2020-12-15
2018-04-16,제주시,이도2동,8.8,0,2.2,건강보조식품 소매업,14821800,2020-12-15
2018-04-16,제주시,이도1동,8.8,0,2.2,건강보조식품 소매업,17892400,2020-12-15
2018-04-16,제주시,일도2동,8.8,0,2.2,건강보조식품 소매업,3394000,2020-12-15
2018-04-16,제주시,일도1동,8.8,0,2.2,건강보조식품 소매업,1480000,2020-12-15
2018-04-16,제주시,건입동,7.7,0,1.9,건강보조식품 소매업,180000,2020-12-15
2018-04-16,제주시,봉개동,7.7,0,1.9,골프장 운영업,295684730,2020-12-15
2018-04-17,서귀포시,예래동,13.9,0,1.1,골프장 운영업,376115950,2020-12-15
2018-04-17,제주시,아라동,10.4,0,1.7,건강보조식품 소매업,276000,2020-12-15
2018-04-17,제주시,삼양동,12.7,0,1.6,건강보조식품 소매업,2710000,2020-12-15
2018-04-17,제주시,조천읍,12.7,0,1.6,건강보조식품 소매업,2706800,2020-12-15
2018-04-17,제주시,화북동,12.7,0,1.6,건강보조식품 소매업,9132980,2020-12-15
2018-04-17,제주시,추자면,12.4,0,1.6,과실 및 채소 소매업,6211560,2020-12-15
2018-04-17,제주시,우도면,14.2,0,2.1,과실 및 채소 소매업,22836000,2020-12-15
2018-04-17,서귀포시,대정읍,14.8,0,4.2,건강보조식품 소매업,6322679,2020-12-15
2018-04-17,제주시,애월읍,10.5,0,1.5,건강보조식품 소매업,1090000,2020-12-15
2018-04-17,서귀포시,안덕면,13.4,0,1.8,건강보조식품 소매업,3905000,2020-12-15
2018-04-17,제주시,노형동,5.8,0,0.2,건강보조식품 소매업,40010110,2020-12-15
2018-04-17,제주시,연동,5.8,0,0.2,건강보조식품 소매업,349124193,2020-12-15
2018-04-17,제주시,한경면,13.8,0,2,골프장 운영업,360699746,2020-12-15
2018-04-17,제주시,한림읍,13.8,0,2,건강보조식품 소매업,3973600,2020-12-15
2018-04-17,서귀포시,남원읍,14.5,0,2.5,건강보조식품 소매업,1600000,2020-12-15
2018-04-17,서귀포시,효돈동,14.5,0,2.5,과실 및 채소 소매업,22235500,2020-12-15
